Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
CV. JAYA MAKMUR ABADI,"
PREMIUM RUBY
",Besi Batangan,"
CV. Jaya Makmur Abadi, perusahaan yang bergerak dibidang perdagangan umum Material Konstruksi & material lainnya, dan telah berpengalaman lebih dari 10 Tahun. 
Berdiri sejak Tahun 2005 dengan nama Jaya Makmur Abadi, dan diresmikan pada tahun 2010 oleh notaris Edward Agustin menjadi CV. Jaya Makmur Abadi. 
CV. Jaya Makmur Abadi bekerja sama dengan beberapa Pabrik & Distributor Material dan hingga kini sudah melayani lebih dari 900 pelanggan, yang terdiri dari pelanggan pribadi/perusahaan baik dari dalam & luar daerah di Indonesia. 
 
Visi & Misi : 


Menciptakan sistem perusahaan yang sistematis & fleksibel dalam hal pelayanan.
Menciptakan lapangan kerja & Sumber daya Manusia yang terampil, profesional& handal. 
Menciptakan pelayanan & kerjasama yang berkesinambungan dengan pelanggan.
Menjadi perusahaan multinasional yang dapat memberi sumbangsih terhadap perekonomian di Indonesia. 

CV. Jaya Makmur Abadi.General Supplier & Trading : Besi Beton & Baja. Rangka Baja Ringan & Atapnya.Aluminium Kusen Pintu & Jendela.Plywood & Kayu lainnya.Pipa Paralon & Pipa Lainnya. 
Keramik & Granit.Perlengkapan Sanitary. Aksesories Pintu & Jendela.
Segala jenis Kaca Bangunan.Aluminium Composite Panel.Kawat Baja & Besi. 
Karpet Import & VINYL. Kusen, Pintu & Jendela Kayu. Windows Fashion.Mekanikal Elektrikal.Meubelair Kantor & Sekolah.
Pipa HDPE.Pipa Air Panas.HPL.Cat.Pipa Gorong-Gorong.Plat Kapal.Dll.
Untuk melengkapi kebutuhan pelanggan, kami juga menyediakan Jasa Kontraktor, Jasa Arsitek & Jasa Konsultan.
Untuk informasi lebih jelas, dapat menghubungi Marketing kami.
Terima kasih. www.jayamakmurabadi.co.id
CV. Jaya Makmur Abadi 
Jl. Brigjend Katamso No. 2 Samarinda. Kalimantan Timur 75117.Telp : 0541-7802915Fax. : 0541-766315Email : sales@jayamakmurabadi.co.id
 

 
 ","
              Head Office :Jl. Brigjend Katamso No. 2. Samarinda. Kalimantan Timur ",Samarinda ,Kalimantan Timur,+62 823-5215-3244,+62 813-4942-8940,+62 852-4900-5619
CV Berdikari Lancar,"
PREMIUM RUBY
",Besi Batangan,"
Berdikari Lancar Steel adalah perusahaan trading yang melayani penjualan segala jenis besi seperti Besi Beton , Wire Mesh , Plat , WF (wide flang) , Pipa besi , Hollow , Siku , UNP , Bendrat , Paku , dan lain sebagainya.
 
Area penjualan kami mencakup semua wilayah Indonesia, terutama Surabaya dan sekitar sebagai basis tempat kami berdomisili, hingga wilayah luar pulau seperti Makassar , Palu , Kupang , Mataram , Batu Licin , Kota Baru , Sampit , Balikpapan , Banjarmasin , Manado , Ambon , Maluku , Timika, Sorong , hingga Jayapura .
 
Untuk kwalitas dan mutu Besi yang kami jual disertai sertifikat sesuai standart SNI dan ISO certified. Untuk lebih meyakinkan bagi proyek yang akan segera berdiri dengan standart mutu yang tinggi.
 
Dan harga yang kami tawarkan sangat bersaing karena kami mendapat suplai langsung dari beragam pabrik dengan harga kontrak di bawah semua harga yang ditawarkan kepada anda.
 
Silahkan hubungi kami untuk informasi dan penawaran terbaik.
Untuk informasi lebih jelas dan penawaran yang terbaik, silahkan hubungi marketing kami:
Willy                HP/WA : 0823-3117-8001 // 0812 1288 7082 // 0822 3444 4535
 CV. BERDIKARI LANCAR
Perum Bukit Citra Darmo blok CD No. C-21 Klakahrejo - Benowo, Surabaya
Jawa timur, Indonesia - 60198
Telp : 031 - 7431220
Fax : 031 - 7431220
email: berdikarilancar@gmail.com ","
              Bukit Citra Darmo blok CD No. C-21Klakahrejo, Benowo - Surabaya            ",surabaya,Jawa Timur,+82 33-117-8001,081212887082,+82 2-3444-4535
Surabaya Cool,"
PREMIUM RUBY
",Besi Batangan,"
              CV. Surabaya Cool adalah global supplier untuk produk tube cleaning systems, industrial vacuums, cooling tower maintenance systems, dry steam sanitation solutions, descaling systems, coil cleaning products, hose & pipe cleaning systems, dan lain-lainSurabaya Cool berdiri sejak 2010 sebagai authorized distributor dari GOODWAY USA. Solusi inovatif Goodway Indonesia, digerakkan oleh teknologi digunakan oleh kontraktor, insinyur, dan profesional pemeliharaan di seluruh dunia untuk melakukan tugas pemeliharaan rutin lebih cepat, lebih mudah, lebih aman, dan dengan lebih banyak efisiensi.Surabaya Cool menyediakan

GOODWAY HVAC TUBE CLEANER
GOODWAY CHILLER TUBE CLEANER
INDUSTRIAL VACCUM EQUIPMENT
AMERICAN AIR FILTER|AAF
ALCO VALVE
THERMOSTAT
COMPRESSOR
INDUSTRIAL VACUUM ACCESORIES
SPAREPARTS PENDINGIN
PIGS
Grindres
Sparepart Komatsu

Surabaya Cool menjual Teknologi Goodway memproduksi produk-produk pemeliharaan industri khusus untuk beragam pasar termasuk HVAC, Energi, Maritim, Manufaktur dan Produksi Makanan dan Minuman. Produk-produk Goodway Indonesia telah digunakan oleh fasilitas dan personil pemeliharaan pabrik di seluruh dunia untuk pemeliharaan sistem HVAC, mesin pabrik, pembersihan bahan berbahaya, pembersihan permukaan dan sanitasi, dan kebutuhan pemeliharaan industri penting lainnya. Selain itu kami merupakan distributor untuk JAPAN AIR FILTER. Japan Air Filter (JAF),MERUPAKAN Produk & Solusi Pemurnian Udara yang DI PAKAI luas di seluruh dunia.            ","
              Jl. Wiguna Tengah IX No. 25, Gunung Anyar, Surabaya            ",Surabaya,Jawa Timur,+62 812-3316-8461,None,None
CV. Flindex Kreasindo Utama,"
                                    PREMIUM GOLD
                                ",Besi Batangan,"
Selamat Datang di Website CV. Flindex Kreasindo Utama. Kami merupakan perusahaan yang berdiri sejak tahun 2020 bergerak dalam bidang penyediaan berbagai macam komponen elektrikal dan jasa pembuatan panel istrik.  Kami berada di Ruko Segi 8 Blok A-815 Surabaya. Temukan berbagai produk terbaik kami (komponen elektrikal) dengan kualitas dan harga jual terbaik yang bisa Anda dapatkan. ","
              Jln. Pattimura, Ruko Segi 8 Blok A-815 Surabaya, Jawa Timur, Indonesia            ",SURABAYA,Jawa Timur,+62 819-1108-1358,None,None
CV PRAMANA DWI JAYA,"
                                    PREMIUM GOLD
                                ",Besi Batangan,"
PRAMANA DWI JAYA merupakan badan usaha resmi (memiliki SIUP dan TDP) berkedudukan di kota Surabaya dengan merk dagang ""PRAMANA BAJA"" yang bergerak dibidang jasa dan perdagangan serta supplai bahan/material bangunan, khususnya bahan bangunan yang berbahan dasar logam. Untuk operasional pemasaran lebih banyak dilakukan secara online, baik melalui situs pramanabaja.com & pramana dwijaya.com ataupun situs-situs lain serta media sosial. 
PRAMANA DWI JAYA memiliki visi yaitu mengembangkan dan menjadi sebuah badan usaha yang terpercaya, memberikan pelayanan yang profesional, dan menjalin kerjasama dengan berbagai pihak atas dasar saling berbagi dan menguntungkan. ","
              Jl. Raya Bungkal Gg Sumur No 50C , RT 05/ RW 03 Sambikerep            ",SURABAYA,Jawa Timur,+62 812-3374-4374,+62 813-3535-2009,None
"CV. AGRO INDUSTRI SURABAYA divisi STEEL GRATINGS, GLASSWOOL, TIMAH","
                                    PREMIUM GOLD
                                ",Besi Batangan,"
STEEL GRATING SURABAYA adalah Manufaktur Steel Grating yang ada di Surabaya. Kami menyediakan Steel Grating dengan ukuran standart baik Serrated maupun Polos. Kami dapat mengerjakan sesuai pesanan dengan Man Power yang cukup untuk mengejar Dead line Waktu Anda. AIS STEEL GRATING / PLAT GRATING AIS Plat Grating dapat secara luas digunakan sebagai penutup parit, parit pipa, saluran bawah tanah, poros ventilasi, cahaya dengan baik dan pemeriksaan baik. dan lain-lain AIS PLAT GRATING terbesar baja produsen kisi dari Cina, dengan 11 set pers pengelasan jalur produksi dan 100, keluaran 000 metrik ton ' setiap tahun. Jenis produk termasuk tidak diobati / baja galvanis kisi, tangga tapak, penutup Trench, Suspended langit-langit. dll kisi AIS adalah mitra profesional dan handal Anda. Ukuran bantalan bar ( mm X mm) : 20 X 3, 25X3, 30X3, 25X5, 30X5 ... 40X 8 ... 100 X 10. Bantalan bar lapangan ( mm) : 12.5, 15, 20, 30, 30, 6, 32, 5, 34, 34, 8, 35, 3, 40, 60, 80 ... Bisa juga menjadi sesuai kebutuhan klien ' , 20, 30, 40 dianjurkan. Sengkang ( transverse bar) lapangan ( mm) : 38, 1, 50, 50, 8, 70, 75, 80, 99, 100, 101.6, 102 ... Bisa juga sesuai kebutuhan klien. 50, 100 dianjurkan. Bahan: Mild Steel Salam Hormat, Rahmat Hidayat 082129846666 AGRO INDUSTRI SURABAYA KAWASAN INDUSTRI GRESIK JL. KIG SELATAN IV, KAV. 11 RANDUAGUNG, GRESIK, 61121TELP. 0313989496 , HP. 082129847777 , 082129846666 FAX. 031 3980197, EMAIL: INDUSTRI2034@GMAIL.COM ","
              KAWASAN INDUSTRI GRESIK, JL. KIG SELATAN IV, NO. 11, RANDUAGUNG, GRESIK-SURABAYA 61121 JAWA TIMUR, TELP. 0313989496 , HP. 082129847777 , 082129846666 FAX. 031 3980197, EMAIL: INDUSTRI2034@GMAIL.COM            ",SURABAYA,Jawa Timur,+62 821-2984-6666,+62 821-2984-7777,None
AKOR GLOBAL ENGINEERING,"
                                    PREMIUM GOLD
                                ",Besi Batangan,"
KAMI PERUSAHAAN YG MENGSUPPLY MATERIAL :KAWAT LAS : RB26 , MS 77, B17, LB52 , LB52U, LB52-18, KOBE 6010, NC 36/36L, NC38/38L, NC39/39L,TGS , TIG,CIA1/CIA2, HF 350, HF 500, HF 600RD460, RD260, ENKA, SUMICO, NSN 308, NSN309, NSN312, CIN 1 / CIN 2 ATLANTIK, TECHWELD, WELL, HYUNDAY, WELTEC.AS STAINLESS 304, 316, 316LPLAT STAINLESS STEEL 304, 316, 316L, 430PIPA STAINLESS SCH10, 20, 40, 80SIKU, STREP UNP STAINLESS 304/316 BESI AS ST 42 / ST 60 ( s45c) , ST70, ST90BESI AS HARD CROME HARDEN / PREHARDENPLAT BESI COIL, PLAT KAPAl, PLAT KAPAL BKI,( KS, GDS, GRP)PLAT BESI BORDES, PLAT BESI LUBANGPIPA AIR / PIPA GAS BAKRIE, SPINDO. PIPA SCHEDULE SEAMLESS SCH 40, SCH 80, SCH 120SIKU, UNP, STREP, BEAM H, WFVALVE, FITTING ELBOW SGP, SCH40, SCH80 , FLANGE 5K, 10K, ANSI 150, ANSI 300,KLEM PIPA, UBOLT, HANGER KLEM, DINABOLT, MUR BAUT, JCBCPLAT BESI DAN STAINLESS POTONGAN. SIKU BESI HOTDIP/GALVANIS, STREP BESI HOTDIP/GALVANIS,PIPA PVC / HDPE  RUCIKA / WAVIN.HUB : HERRY WA/HP 08113287876 atau email : goldherry@ yahoo.com / akorglobal@ yahoo.com ","
              Raya Gunung Anyar Emas C2 NO. 6            ",surabaya,Jawa Timur,+62 818-335-695,+62 811-3287-876,None
CV. MITRA SEJATI,"
                                    PREMIUM GOLD
                                ",Besi Batangan,"
              kami CV. MITRA SEJATI jual beli. plat besi pipa. kanal. siku. wf. hbem.dll. juga menerima segla potongan sepertias besi dengan diameter 10cm sampai dengan 60cmjuga kami melayani potongan plat besi sesuai permintaan yang anda butuhkan.pipa dan keguuanaannya dengan ukuran pipa berbagai macam ukuran dan kebutuhan, seperti pipa gorong gorrong, pipa reklame, tinga listrik\penerangan jalan, pipa gas, pipa air, pipa pancang dan lain sebgainya.palat besipalt besi dengan segala ukuran tebal panjang dan lebarnya, ketebalan mulai dari 1mm sampai dengan 350mm dengan segala macam kebutuhan anda, bentuk maupun persegi atau bulat,as besias besi dengan segala macan ukuran mulai dari diameter 25mm sampai dengan 600mm. cocok buat pembuatan matras, ger box, bosing, dan alat lainnya, dengan seppek s45c.            ","
              Jl.Dupak Rukun Pasar Loak surabaya stand 1HH / 15 Surabaya            ",Surabaya,Jawa Timur,+81 93-733-1777,085101804460,None
PT Buana Baja Bina Semesta,"
                                    PREMIUM GOLD
                                ",Besi Batangan,"
PT. BUANA BAJA BINA SEMESTA

Sebelumnya kami perkenalkan, CV SIN HOAT adalah perusahaan yang bergerak dibidang building construction materials ( perdagangan besi baja ) . Kami adalah distributor yang dapat mensupport anda dalam kebutuhan pembangunan khususnya dibidang pipa dan berbagai macam besi dengan harga yang sangat kompetitif baik untuk kebutuhan grosir ataupun eceran.Kami dapat memenuhi segala kebutuhan besi baja untuk perusahaan swasta dan BUMN baik yang berlokasi di Jakarta , Luar Kota , dan Luar pulau sekalipun.   Adapun produk2 yang kami support adalah sebagai berikut. 1. Plat Hitam 4 x 8 dengan ketebalan mulai dari 0.8mm s/ d 100mm ex KS, GG, Import 2. Plat Kapal 5 x 20 dengan ketebalan mulai dari 4.5mm s/ d 40mm ex KS, GG, Import 3. Plat Kapal 6 x 20 dengan ketebalan mulai dari 4.5mm s/ d 40mm ex KS, GG, Import 4. Besi siku dengan ukuran yang variatif mulai dari 25x25 sampai dengan 250 x 250 dengan ketebalan yang bervariatif sesuai dengan kebutuhan. Eks KS , Ispat , Import 5. UNP 50 - UNP 400 ex Kayafit , Import , Master , KS 6. CNP 75 - 200 ex Import dan Ispat 7. Hollow mulai dari 15 x 15 , 15 x 30 , 20 x 20 , 20 x 40 , 30 x 30 , 30 x 60 , 40 x 40 , 40 x 60 , 40 x 80 , 45 x 75 , 25 x 50 , 50 x 50 , 50 x 100 , 60 x 60 , 75 x 75 , 75 x 100 , 75 x 150 , 100 x 100, 150 x 150, 200 x 200 dalam ketebalan yang sangat bervariatif 8. Besi Beton SNI polos mulai dari 6mm - 25mm dan SNI ulir mulai dari 10mm - 32mm ex GG , KS dLL Tersedia besi beton TEKUK dan LURUS BJTD 40 dan BJTD 45 9. Besi Beton NON Standard dengan BODY tertulis "" SNI "" Polos mulai dari 8mm-16mm dan ulir mulai dari 10mm-16mm 10. Pipa BAKRIE Hitam dan Galvanis ( SNI , SIO , BOS, SCH40 , ASTM a 53 dengan ketebalan yang sangat bevariatif ) mulai dari ukuran 1/ 2 "" - 32 ""  11. Pipa SPINDO Hitam dan Galvanis ( SNI dan SCH40)  12. Besi Nako 5mm – 200mm 13. Besi Konstruksi IWF mulai dr WF 150 – 800 ex GG dan Import 14. Besi H-BEAM 100 – 400 15. Plat Strip Full tebal mulai dr 3mm – 25mm dan lebar mulai dari 19mm – 100mm 16. Pipa Hitam Seamless ( Carbon Steel ) SCH 40 & SCH 80 Mulai dari ½ ” – 32”  17. Wiremess Gulungan dan Lembaran M4- M10 ex GG, Prima Metal Work , Lionmesh . KAMI MENJUAL DENGAN HARGA TERBAIK.
 ","
              Jalan Letjen Suprapto no,150a jakarta pusat             ",Jakarta pusat,DKI Jakarta,+62 817-599-799,None,None
PT.TRICON DOS SEJAHTERA,"
                                    PREMIUM GOLD
                                ",Besi Batangan,"
              PT.TRICON DOS SEJAHTERA STOCKIST, SUPPLIER & GENERAL CONTRACTOR Jl.Angkasa MGK ( Mega Glodok Kemayoran ) LT.1,Blok.C11 No.19- 20 Telp : ( 021 ) 29070800 Fax : ( 021 ) 29070799 Email:triconsejahtera@gmail.com Dengan hormat, Bersama ini kami ingin memperkenalkan perusahaan kami PT.TRICON DOS SEJAHTERA ( TDS ) sebagai stockies dan distributor untuk produk material steel bagi perindustrian & project di Indonesia. Kami spesialis dalam mensupport ( mensuply ) kebutuhan proyek – proyek industri seperti : Gedung Perhotelan,MALL,APARTEMENT, Oil & Gas, Pipelines, Konstruksi , Pembuatan Kapal ( Ship Building ) , Boiler, Pulp & Paper, Chemical, Dll. Adapun material yang bisa kami supply meliputi : 1.PIPA CAST IRON SBB : * PIPA CAST IRON XINXING * PIPA CAST IRON TIGER * PIPA CAST IRON TYLER * PIPA CAST IRON ORO* PIPA CAST IRON PAM GLOBAL* FITTING CAST IRON * ELBOW CAST IRON * TY 90 CAST IRON * Y BRANCH CAST IRON * REDUCER CAST IRON * DOUBLE Y - BRANCH * 2.PIPA CARBON STEEL ( HITAM ) # * Spesification Of Material * ASTM A106 Gr.B Seamless dan Welded ASTM A53 Gr.B Seamless dan Welded Steel Pipe ASTM API-5L Gr.B Seamless dan Welded Line Pipe Thickness Of Pipe : Sch 10, 20, STD, 40, 80, 160, XS, XXS Brand : China, Jepang, Erofa, Korea. 3. PIPA STAINLESS STEEL# Specification Of Material : ASTM A312 - TP316/ L Seamless and Welded Pipe ASTM A312 - TP304/ L Seamless and Welded Pipe Thikness Of Pipe : Sch 10, 20, STD, 40, 80, 160, XS, XXS Brand : CHINA, JEPANG, EROFA. 4.PIPA HITAM & GALVANIS # Spesification of Material: ASTM A53 Gr.A ERW Pipe ASTM A120 Gr. A ERW Pipe AWWA C 200 Welded Steel Water Pipe Thikness Of Pipe : Sch 10, 20, STD, 40 Brand : China, Lokal ( SNI ) , TM ( Tanpa Merek ) # PIPA SPIRAL WELDED # Spesification Of Material : ASTM A252 Gr.2 Spiral Welded Steel Pipe API 5 L Gr.B Spiral Welded ASTM A 53 Gr.B Spiral olt & Nuts Mechine Bolt dll 5.VALVE  * GATE VALVE     JIS 10K,20K     PN 10,PN16,PN25,PN40     ANSI # 150,ANSI # 300,ANSI # 600,ANSI # 900     ANSI # 1500,ANSI # 2500  * BALL VALVE     JIS 10K,20K     PN 10,PN16,PN25,PN40     ANSI # 150,ANSI # 300,ANSI # 600,ANSI # 900     ANSI # 1500,ANSI # 2500  * GLOBE VALVE     JIS 10K,20K     PN 10,PN16,PN25,PN40     ANSI # 150,ANSI # 300,ANSI # 600,ANSI # 900     ANSI # 1500,ANSI # 2500  * SWING CHECK VALVE     JIS 10K,20K     PN 10,PN16,PN25,PN40     ANSI # 150,ANSI # 300,ANSI # 600,ANSI # 900     ANSI # 1500,ANSI # 25006.CONSTRUCTION :* H BEAM* BESI SIKU* CNP* UNP* BESI BETON* PLATE* BESI WFJika perusahaan bapak membutuhkan material seperti diatas silahkan menghubungi kami ke: Telp 021 - 29070800,Fax 021 - 29070799               Mobile : 081387247601              Email:triconsejahtera@gmail.comAtas perhatian dan kerjasamanya kami ucapkan terima kasihRegardsPeris TPT.TRICON DOS SEJAHTERATelp : 021 - 29070800Fax  : 021 - 29070799Mobile : 081387247601Email:triconsejahtera@gmail.com            ","
              Jln.Angkasa,Gedung MGK ( Mega Glodok Kemayoran ) Lt.1 Blok : C11- No.19-20            ",Jakarta Pusat,DKI Jakarta,+62 813-8724-7601,None,None
