Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
CV Bangkit Jaya Sealindo,"
PREMIUM RUBY
",Karet,"
              CV Bangkit Jaya Sealindo adalah suppier Mechanical Seal yang sudah berpengalaman dalam dunia ini.Kami spesialis dalam pembuatan MECHANICAL SEAL dan Seal custom lainnya, dapat membuat Mechanical Saeal / Seal sesuai contoh dan sesuai request yang diinginkan.            ","
              Komplek Ruko Kosambi Megah Blok A/34 kelurahan Jati Mulya Kecamatan kosambi kabupaten Tanggerang Banten 15211            ",Tanggerang,Banten,+81 3-5300-5500,None,None
PT. BEN GOLAN BERKARYA,"
PREMIUM RUBY
",Karet,"
Selamat Datang di Website PT. Ben Golan Berkarya. Kami merupakan perusahaan yang bergerak dalam industri Alat Proteksi Diri dan Keamanan, Alat Pertahanan Diri, Eye Protection, Face Protection, First Aid Kit, Alat Detector, Hearing Protection, Masker, Rompi, Helmet, Fire Extinguisher, Marka Jalan, Safety Shoes, Marine Equipment, Safety Sign, Head Protection, Wearpack, Sarung Tangan, EEBD (Emergency Escape Breathing Escape), Eye Wash, Body Harnes, GPS DAN NAVIGASI, Material Handling, dll.Kami Adalah Perusahaan Berkembang Yang Melayani Penjualan Secara Eceran Dan Grosir Ke Seluruh Indonesia. Menyediakan Segala Perlengkapan Untuk Keselamatan Kerja (Safety Equipment) Dan Perlengkapan Perkapalan (Marine). Kami Juga Menerima Pesanan Khusus Untuk Seragam Kerja,Pdh/Pdl Dan Menerima Pesanan Khusus Kabel Tray.

MEDAN:
Jl. Gunung Krakatau No.83 Glugur Darat II Kec. Medan Timur - Medan Sumatera Utara 20238
 
JAKARTA:
MGK Kemayoran Lantai GF Blok A3 No.2 Jalan Angkasa Kav.B6 Kota Baru Bandar Kemayoran, Jakarta Pusat
 
BALI:
Simpang 6, Jl.Pulau Rembulan No 15 Denpasar - Bali  ","
              Jl. Gunung Krakatau No.83 Glugur Darat II Kec. Medan Timur - Medan            ",Medan,Sumatera Utara,+62 811-909-805,None,None
PT. Mandiri Niagamas Cemerlang,"
                                    PREMIUM GOLD
                                ",Karet,"
PT. MANDIRI NIAGAMAS CEMERLANG adalah perusahan penyedia alat kebutuhan industri seperti :
 1. Gland Packing 2. Sheet Packing 3. Rubber Packing 4. Conveyor Belt 5. Industrial Machine 6. Machining 7. Heat Insulation 8. Rubber Lining 9. Casting 10. Mechanical Seal 11. Manufacturing 12. Elastomer Bearing Pad 13. Chemical Coal Additive 14. Heater Element 15. Pallet Kayu 16. Coarse River Aggregate ( Kerikil ) 17. Rubber Fender 18. Pressure Gauge 19. Vibrator 20. Valve 21. Handling Equipment 22. Bearing 23. Clutches & Breakes 24. Universal Joint & Cardan Shaft 25. Conveyor Chains 26. Chains 27. Pulley 28. Coupling 29. Gearbox & Wormgear 30. Gearmotor 31. Electric Motor 32. Control System 33. Hose 34. Slitter 35. Roll Conveyor 36. Pulley Conveyor 37. Pneumatic 38. HydraulicKami berkomitmen untuk memberikan pelayanan terbaik kepada semua klient kami dari setiap produk yang kami tawarkan.Contact Us :PT. MANDIRI NIAGAMAS CEMERLANGOffice     : Jl. Raya Cikarang - Cibarusah No 27, Lippo Cikarang – BekasiPhone     : 021 - 8990 0912Fax       : 021 – 8990 0912         Mobile    : 0812 8132 3388 // 0877 8913 6128Whatsapp : 0877 8913 6128Email     : mandiriniagamascemerlang@gmail.com ","
              Jl. Raya Cikarang - Cibarusah No. 27 , Lippo Cikarang - Bekasi            ",Bekasi,Jawa Barat,+62 877-8913-6128,None,None
CV. Globalindo Teknik Mandiri,"
                                    PREMIUM GOLD
                                ",Karet,"
CV GLOBALINDO TEKNIK MANDIRIKami merupakan Perusahaan yang bergerak dalam bidang Perdagangan umum, Pabrikasi Mesin, dll.VISI Menjadi dan membuat jaringan sumber distribusi mesin, elektronik, jasa yang dibutuhkan oleh konsumen (masyarakat umum).MISI ° Memberikan kepuasaan dalam pelayanan kepada konsumen/ customer. Selalu berusaha untuk menjadi yang terbaik dalam melakukan suatu hal yang baru agar kebutuhan konsumen/ customer bisa terpenuhi. ° Memberikan kinerja yang tepat waktu sesuai dengan yang dijanjikan dan yang diinginkan pihak konsumen/ customer.Dengan visi dan misi yang telah tercantum di atas anda boleh mempercayakan kepada kami untuk masalah kinerja kami. Pelayanan yang kami berikan kepada konsumen/ customer adalah menjadi hal utama yang kita Prioritaskan dan perhatikan. Menjaga kepercayaan customer itu adalah tanggung jawab kami untuk memberikan pelayanan/ service yang baik. Dengan dedikasi yang kita pelajari dari waktu ke waktu, kita akan selalu menjadi yang terbaik.CV Globalindo Teknik Mandiri terdiri dari beberapa divisi yang fokus dan spesialisasi di produk;- Mesin Marka Jalan dan Kelengkapannya : Mesin marka jalan thermopastic ° Mesin marka jalan coldplastic ( cat dingin) ° Mesin marka jalan screed ° Mesin marka jalan profile ° Mesin marka jalan sprayer coldplastic ° Mesin Preheater ( pengaduk cat thermoplastik) ° Mesin Penghapus Marka Jalan ° Cat Thermoplastik- Peralatan Test Teknik Sipil : Alat Testing Beton, Concrete, Testing Jembatan, Testing Asphal, Testing Aggregate, - Rambu Lalulintas - Rambu Pabrik - Rambu Kerja - Rambu Parkir - Lampu Lalulintas ( Traffic Light) - Delineator Post - Paku Jalan ( Road Stud) - Traffic Cone ( Rubber/ Plastic) - Cermin Lalulintas ( Safety Mirror) - Speed Gun - Road Barrier - Cat Thermoplastik - Glass Bead- Mesin Bor Tanah atau SAMPLING, Hand Auger dan Bor Pertambangan : Bor Biopori, Bor Tanah, Soil Auger, Bor Banka, Bor Gambut, Bor Bibit, Bor Jacro, Bor Power Rig, Bor Pile, Bor Sumur, Bor Pasir, Bor Nikel, Bor Timah, Bor Sawit, Hand Auger, Hole Digger Auger, Sampler Auger, Soil Sampler Tube, Double Ring Sampler / Infiltration, Soil Sampler, Soil Core Sampler, Soil Probes, Soil Auger & Sampling Kit, Sediment & Water Sampling, Bor Hole Preparation Kit, Bailers, Basic Hand Auger Set, Geotechnical Sampling & Testing, Professional Soil Sampling Kit, Soil Auger & Cor Sampling Kit, Peat Soil Auger Kit, Rain Gauge, Bor Spiral, Gouge auger set, Standard Hand Auger Set, Panci Penguapan, Gear down hole and Accessories Part: - Core Barrel Assy ( PQ3, HQ3, NQ3) dan parts - Inner Tube Assy - Inner Tube, Split, Outer Tube - Over shot Assy dan parts ( produk Australia dll) , Hoisting Plug, Head Assy - Cap Assy - Chasing Shoe Bit - Drill rods, Casing pipe PQ3 ( HWT) , HQ3, NQ3 ( Merk Sandvik ( dari Eropa) , Australia, Crown, Asahi) - Diamond Bits Impreg - Tungsten Bit - Threewing bit - PCD Bit - Reamer Bit - Surface Step Bit - Water Swivel - Core Lifter Case - Core Lifter - Stop Ring - Shut of Valve - Stabilizer Ring - Adaptor Coupling - Locking Coupling - Inner Tube Wrench - Cross Sub - Saver Sub - Tricone Bit - Lifting Dog - Latch, Drilling Mud: - Polymer - Bentonite ( Ausgel/ Stargel) - Hivis ( CR-650) - Austroll - Baraswell Engine: - FMC Been Pump- ALAT KLIMATOLOGI, METEOROLOGI, HIDROLOGI DAN GEOFISIKA : Fiber Glass MastCRM-10, Meteorological Probe ( Temperature and Humidity Sensor) , Sangkar Meteorologi Ukuran Besar ( Weather-Shelter) , Alat Ukur Curah Hujan Otomastis ( Rain Recorder Tipe Hellmann) , Psychrometer With Maximum and Minimum Thermometer + Holder, Counter Anemometer DR A MULLER, LUTRON AM4206M Anemometer, LUTRON ABH4224 Anemometer, Trotec T210 Thermohygrometer, Wind Run Counter Anemometer, Sunshine Duration - Sensor CSD3, Wind Sensor compact, First Class Wind Velocity Sensor, Weather and Thermal Radiation Shield - Compact, Weather and Thermal Radiation Shield, Sangkar Meteorologi, Tinta untuk Sample Charts, Panci Penguapan ( Evaporation Pan) , Weighing Precipitation Gauge, Sample Charts: Barograph, Thermograph, Hygrograph dan Thermo-Hygrograph- PERLENGKAPAN MALARIALOGI : Sangkar Nyamuk - Mosquito Box - Mosquito Breeder - Tempat Telur Nyamuk - Bio Assay Kit - Tempat Makanan Nyamuk - Box Pin - Pinning Block - Aspirator Nyamuk - Killing Jar - Plastic Box - Insect Cabinet - Insect Drawer- MESIN PERTANIAN : Mesin Pengolahan Gula Semut - Mesin Pengolahan Limbah Kayu - Mesin Pengolahan Tapioka Singkong - Mesin Pengolahan Pemotongan Ayam - Mesin Pengolahan Pakan Ternak - Mesin Pengolahan Melinjo - Mesin Pengolahan Mete - Mesin Pengolahan Sorgum / Hermada - Mesin Pengolahan Kakao / Coklat - Mesin Pengolahan Kacang - Mesin Pengolahan Cabe - Mesin Pengolahan Kemiri - Mesin Pengolahan Teh - Mesin Pengolahan Minyak Atsiri - Mesin Pengolahan Kopi - Mesin Pengolahan Karet - Mesin Pengolahan Kedelai / Soya - Mesin Pengolahan Tahu - Mesin Pengolahan Tempe - Mesin Pengolahan Jagung - Mesin Pengolahan Jeruk - Mesin Pengolahan Mie - Mesin Pengolahan Kompos - Mesin Pengolahan Sagu - Mesin Pengolahan Sabut Kelapa - Mesin Pengolahan Briket - Mesin Pengolahan Apel - Mesin Pengolahan Jarak - Mesin Pengolahan Padi - Mesin Pengolahan Sawit - Mesin Pengolahan Kentang - Mesin Pengolahan Bawang - Mesin Pengolahan Tanah / Soil - Mesin Pengolahan Tebu - Mesin Pengolahan Pupuk Organik - Mesin Pengolahan Emas / Ballmill / Glundung - Mesin Pengolahan Limbah - Mesin Pengolahan Sampah - Mesin Pengolahan Fiber - Mesin Pengolahan Makanan - Mesin Pengolahan Kripik - Mesin Pengolahan Dodol - Mesin Press Uang - Mesin Ethanol - Mesin Cetak Batako Pressn- Mesin Cetak Paving / Conblock - Mesin Cetak Batako Apung - Mesin Batako Hebel - Aplikasi Teknologi Resin - Alat Panen Sagu - Alat Panen Karet - Alat Panen Sawit - Ubinan ( Alat Analisis) - Green House - Pembuatan Batu Penyosok, Pembuatan Batu Penyosok- PELATIHAN : Teknik Pengolahan Minyak Atsiri ° Teknik Pengolahan Ethanol ° Teknik Pengolahan Tahu ° Teknik Pengolahan Jeruk ° Teknik Pengolahan Emas ° Teknik Pengolahan Tepung ° Teknik Pengolahan VCO ° Teknik Pengolahan Gula Jagung ° Teknik Pengolahan Gula Singkong / Cassava- PERLENGKAPAN JALAN RAYA : Rambu Lalulintas - Rambu Pabrik - Rambu Kerja - Rambu Parkir - Lampu Lalulintas ( Traffic Light) - Delineator Post - Paku Jalan ( Road Stud) - Traffic Cone ( Rubber/ Plastic) - Cermin Lalulintas ( Safety Mirror) - Speed Gun - Road Barrier - Cat Thermoplastik - Glass Bead - Mesin Marka Jalan - Mesin Preheater ( pengaduk cat thermoplastik) - Mesin Marka Jalan Profil - Mesin Marka Jalan Cold Plastic - Mesin Penghapus Marka Jalan - Concrete Cutter - Cover Blade - High Frequency Converter - Tamping Rammer - Plate Compactor Ride-On Trowels - Mechanical Engine Vibrator - Internal Vibrator - Concrete Power Trowel - Generator Engine - Electric Concrete Vibrator- SOIL & ASPHALT COMPACTION : Vibratory Rammer / Tamping Rammer - Single Direction and Reversible Vibratoy Plates - RIde-on Vibratory Roller - Double Drum Vibratory Rollers ( baby Roller)- DEMOLITON :Asphalt / Concrete Cutter /Diamond Cutting Blade - Gasoline Cut-off Saws - Drilling Hammers, Breaker Hammers - Gasoline Engine Breaker / Chisel Tools, Peralatan Geology, Peralatan Pengairan, Peralatan Survey dan Pemetaan, Alat Alat Teknik Civil, - Concrete Vibrator, - Plate Compator, - Vibro Roller, - Mesin Vacuum Jalan, - Tamping Rammer, - Concrete Mixer- FABRIKASI STEEL STRUCTURE : Beam, platform, ladder, handrail, insert plate, conduit pipe bending, and Container Basket - Pagar Besi, Meja Inspeksi, Meja Laboratorium, Lemari Besi, Lemari Kayu, Lemari Alumunium, pekerjaan besi / steel; stainless; alumunium, dll.- Fabrikasi Tenda, Tenda Pleton, Tenda Pengungsi, Tenda Pramuka, Tenda Dapur, Tenda PMI, Tenda Komando, Tenda Regu, Pergola, Awning, dll- ALAT PERTANIAN : Arboriculture and Holticulture Tools and Machinery - Soil Moisture - Soil Thermometer - Wood Moisture Meter - Thermohygrometer - Grain Moisture Meter - Soil pH Meter - Soil Salinity Meter - Pocket Penetrometer - Soil test kit - Soil Munsell Chart - Soil NPK Tester - Soil Auger - Dodos, Agrek Egrek, Alat Panen Kelapa Sawit - Sadap, Deres, Ember Karet, Emposan Tikus, Perangkap Tikus, Kandang Nyamuk - Peralatan tes concrete, jalan, beton, Hand Bor / Auger, Bucket Auger, One-Piece Auger, Soil Sampling Auger, Soil Core, Bor Tanah, Bor Banka, Bor Pertambangan, Bor Sample Tanah, Bor Gambut, Bor Sawah, Bor Kebun, Bor Biopori, Bor Resapan, Standard Penetration Test, Sample Extruder, Sample Extruder Electric, Dynamic Cone Penetrometer, Corps of Engineer Soil Surface Sampler, Dutch Cone Penetrometer, Plate Bearing Test Set, Field CBR Test Set, Proving Ring Penetrometer, TVA Penetrometer, Liquid Limit Test Set, Plastic Limit Test Set, Shrinkage Limit Test Set, Steel Augr Bucket Sludge Sampler Kit, Split Core Sampler, Extendible Core Sampler Kit, Soil Gas Vapor Probe, Sand / loose Sediment Probe, Sediment Sampler, Soil Sampler Tube, Soil Profiler, Peralatan Kehutanan, Mesin Pertanian, Alat Pertanian, Alat Peternakan, Dll.Address;Jl. Raya Johar No.26 rt.005 rw.004Kel.Cibadak, Kec.Tanah SarealKota Bogor 16161Contact Person;0812 1314 0604 (Abdullah)0813 1421 0880 (Nuswan)Office;0251-8329302E-mail;info@globalindoteknikmandiri.co.idLinks;globalindoteknikmandiri.co.idglobalindoteknikmandiri.comcarialat.comcarialat.co.idalatmarkajalan.combengkelpertanian.compabrikfurnitur.comfurniturelab.co.idbortambang.commesinhebel.com            ","
              Jl. Raya Johar No.26 rt.005 rw.004 Kel.Cibadak, Kec.Tanah Sareal Kota Bogor 16161            ",Bogor,Jawa Barat,+62 812-1314-0604,None,None
Graha Mulia Teknik,"
PREMIUM RUBY
",Karet,"
Graha Mulia Teknik Berawal sejak tahun 1998 kami bergerak dibidang Plastic Injection dengan kapasitas mesin kecil 40-120 ton. Seiring tingginya permintaan klien dan persaingan dari China tahun 2008 kami mulai berekspansi pada bengkel konstruksi ringan dengan melayani pembuatan Molding untuk mesin Plastic Injection skala menengah dan cetakan untuk mesin-mesin industri lainnya seperti mesin hidrolis dan mesin punch.  
 
Berbekal mesin Bubut, Milling, Grinding, Sekrap, EDM, CNC Freiss kami melayani pengerjaan logam dengan ukuran presisi dan detail hingga skala dibawah 1 milimeter (mm). Didukung dengan tenaga yang berpengalaman dan mesin Plastic Injection merk Taiwan serta Jepang terkini kami sanggup memberikan hasil produksi yang efisien dengan kualitas dan standart seperti yang diinginkan oleh Klien.
 
Standart keamanan yang baik kami perhatikan agar pekerja merasa nyaman dan aman ketika bekerja. Pengolahan limbah dengan benar dan aman juga menjadi prioritas di perusahaan kami. Semua limbah industri kami olah dengan maksimal agar tidak mencemari lingkungan dan tidak membahayakan para pekerja. 
 
Kami terus bergerak untuk mempunyai kualitas dan standart yang lebih baik agar terus mampu bersaing dan ikut serta memajukan industri UMKM di Indonesia.
 
Berikut Daftar Klien Kami :
· Trisensa Ceramics
· Nazava Water Filters
· Golden P.E.T
· LA COCK
· Mixmex shuttlecocks
· Indococks
· New Star
· Sun Power
· Triliun
 
 
 
-----
 
Hubungi Kontak Kami Sekarang untuk Dapatkan Penawaran Terbaik dan Harga Bersaing (CALL/WHATSAPP).
• Phone : 0811-3088868
• e-Mail : grahamuliateknik@gmail.com 
 • Website : www.grahamuliateknik.com ","
              Graha Mulia Teknik📍 Jl. Raya Medokan no 12, Surabaya 60111Tirta Graha Mulia📍 Jl. Kendangsari H/27, Surabaya 60292            ",Surabaya,Jawa Timur,+62 819-1105-5757,None,None
PT. Inti Teknika Solusi,"
                                    PREMIUM GOLD
                                ",Karet,"
Marine Rubber Airbag dan Pneumatic Rubber Fender adalah produk utama kami. Ini membuat kami punya spesialisasi pada bidang ini dengan sangat baik. Kami tidak hanya menjual, menyewakan, tetapi juga mampu memperbaiki dan merekondisi. Pengalaman kami yang menjadikan kami siap melayani di Bidang ini.
Beragam ukuran airbag bisa kami buat dan beragam dukungan teknis kami akan melindungi investasi usaha anda. Kami menjamin kualitas produk kami tidak hanya atas kesalahan pembuatan, tetapi juga atas kesalahan pemakaian. 
Pneumatic Rubber Fender kami dibuat dengan sistem cetakan yang akan menjamin kualitas dan tampilan permukaan yang lebih baik. Stok kami akan membantu menjawab kebutuhan Pneumatic Rubber Fender anda. ","
              Kompleks Pergudangan Tanrise South Gate C-26, Jalan Nangka, Sruni, Gedangan            ",Sidoarjo,Jawa Timur,+62 812-3286-890,None,None
CV. AGRO INDUSTRI SURABAYA ,"
                                    PREMIUM GOLD
                                ",Karet,"
PRODUCT: STEEL PIPE, RAOUND BAR, SQUARE BAR, FLAT BAR, ANGEL BAR, C CHANNEL, CRC, HRC, HRC PO, COIL SERVICE CENTRE, TUNGSTEN CARBIDE DIES, STEEL/ COPPER WIRE DRAWING, HEADING DIES, SPECIAL ORECER CARBIDE HOT ROLLED IWF, HOT ROLLED H-BEAM, HOT ROLLED ANGEL, HONEY COMB, KING CROSS, HOT ROLLED PLATE, HRC & CRC, SPIRAL PIPE, WELDED BEAM, FLAT BAR, COLD FORM UNP, COLD FORM EQUAL AND UNEQUAL ANGLE, LIPPED CHANNEL, ERW PIPE, ERW SQUARE & RECTANGULAR PIPE, EXPANDED MESH, GUARD RAIL, ROOF & WALL SHEETING, BRIDGE DECK, BAR IN COIL AND WIRE ROD, ROUND & DEFORMED BAR, GALVANIZE WIRE NAIL, NAIL WIRE, ANNEALING WIRE, WIRE MESH & FENCE, NAIL. PLAT BAJA, PLAT HITAM, PLAT BORDES, PLAT KAPAL, PLAT BESI, PLAT ALUMINIUM, PLAT TEMBAGA, PLAT KUNINGAN, PLAT STAINLESS, TELP. 0313989496 , 082129847777 , 082129846666 FAX. 0313980197 EMAIL. INDUSTRI2034@ GMAIL.COM https: / / www.youtube.com/ watch? v= g3qixPk7uF0 11/03/2016
  ","
              KAWASAN INDUSTRI GRESIK, JL.KIG SELATAN IV NO. 11, KOTA GRESIK 61121 JAWA TIMUR            ",SURABAYA,Jawa Timur,+62 821-2984-7777,+62 821-2984-6666,None
CV. AGRO INDUSTRI SURABAYA,"
                                    PREMIUM GOLD
                                ",Karet,"
CV. AGRO INDUSTRI adalah Manufaktur  Steel  Grating yang ada di Surabaya. Kami menyediakan Steel Grating dengan ukuran standart baik Serrated maupun Polos.
Kami dapat mengerjakan sesuai pesanan dengan Man Power yang cukup untuk mengejar Dead line Waktu Anda.
Berikut Penawaran kami :
1. Hot & Cold Insulation 2. Roofing 3. Fire proofing 4. Sound proofing 5. Duckting AC Adapun material yang kami supply :
 1. Hot Insulation : - Rockwool ( Roll, Lembar, Pipa ) - Glasswool ( Roll, Lembar ) - Ceramic Fiber ( Roll, Lembar ) - Calsium Silicate ( Lembar, Pipa ) - Asbestos
2. Cold Insulation : - Styrofoam ( Lembar, Pipa ) - Polyurethane ( Lembar, Pipa ) - Rubber Insulation ( Lembar, Pipa Merk : Armaflek & K-flek ) - Glasswool ( Roll, Lembar )
 3. Building Ins. : - Roofmesh - Glasswool ( Roll, Lembar ) - Aluminium Foil S/ S dan D/ S - Aluminium Tape - Spindle Pin
 4. AC Insulation : - Flexible Duct Isolasi / Non Isolasi - Glasswool ( Roll, Lembar ) - Metalizing Tape - Seng BJLS - Glasscloth - Spindle pin Glasswool ( Glass Wool) blanket: The blanket is suitable for acoustic and thermal insulation in tall building, also for refrigeration, air condition machinery room, etc., with properties of good flexibility and installation convenient.
Glasswool Board/ Block/ Slab: Fiberglass wool board is suitable for fireproof, acoustic and thermal insulation in tall building, also for refrigeration, air condition machinery room, etc., with properties of good load-bearing, light weight, low thermal conductivity, non-combustible and chemical stability. Glasswool Pipe Cover: Glasswool pipe covers are suitable for thermal insulation of steam lines, hot water or hot oil lines, also insulation for refrigerating lines.
Specifications: * Glasswool ( Glass Wool) blanket: o The blanket is suitable for acoustic and thermal insulation in tall building, also for refrigeration, air condition machinery room, etc., with properties of good flexibility and installation convenient. * Spec.:
 1. Resin bond content: 3 ~ 8 % *                                                                                                                                2. Density: 16 kg/ m3, 20 kg/ m3, 24 kg/ m3, 32 kg/ m3 *                                                                                     3. Thermal conductivity ( 705C) : 0.042 ~ 0.049 w/ m.k * Subject to density and thickness *                           4. Average acoustic absorptivity: 0.8 ~ 1.1 * Subject to density, thickness and frequency *                        5. Max. service temperature: 300C *                                                                                                                           6. Average fibre diameter: Features: * Availability: o Length x Width: 1200 X 600 mm / 2400 X 1200mm * Thickness: 25 ~ 100mm
 Glasswool Pipe Cover: + Glasswool pipe covers are suitable for thermal insulation of steam lines, hot water or hot oil lines, also insulation for refrigerating lines.                                                                        Spec.: + 1. Density: 48 ~ 96 kg/ m3 o 5. Max. service temperature: 300C o 2. Thermal conductivity ( GB/ T13350-92) : 0.045 ~ 0.032 o w/ m.k o 4. Average acoustic absorptivity: 0.8 ( 500-4000 HZ) o 5. Average fibre diameter: 4.0~ 6.0m o 6.
 Water repellent ( ) :
Best Regards
RAHMAT HIDAYAT AGRO INDUSTRI SURABAYA
PHONE  082129847777 , 082129846666
FAX. 0313980197
 
EMAIL: INDUSTRI2034@ GMAIL.COM  ","
              KAWASAN INDUSTRI GRESIK, JL. KIG SELATAN IV/NO.11 RANDUAGUNG, GRESIK            ",SURABAYA,Jawa Timur,+62 821-2984-7777,+62 821-2984-6666,None
DEPOT SAFETY,"
                                    PREMIUM GOLD
                                ",Karet,"
              c/o. PT. Citra Total Proteksindo 
Bergerak di bidang Keselamatan dan Kesehatan Kerja [ PJK3 ] Bidang Proteksi Kebakaran. Bidang Kegiatan : Pemasangan dan Perawatan Proteksi Kebakaran meliputi Alat Pemadam Api Ringan (APAR), Instalasi Deteksi Alarm, Hydrant System, Sprinkler System dan System Pemadam Otomatik Integrated.
*ALAT PEMADAM API* Pengecekan, perawatan, servis dan isi ulang, Alat Pemadam Api Kebakaran ( APAR ) dengan berbagai macam merk antara lain : Alat Pemadam Api MAXGUARD, Yamato, Gunnebo, SERVVO, ARINDO, INDOKA, VIKING, PYROMAX, APPRON, CHUBB, STARVVO, VULCAN, FIROTECT, ALPINDO, GUARDALL, PROTECT, dll. Dengan segala jenis media racun api yang digunakan, seperti : ABC POWDER, BC POWDER, HCFC 123, HALOTRON, NAF P IV, CARBON DIOXIDE CO2, BUSA AB, FAOM LIQUID ( AFFF ), Vulcan AF 21, AF 31 (WATER BASED), AF 11, dll. 
Dengan berbagai type, seperti : Portable, Trolly ( Pakai Roda) & Thermatic System, dengan harga yang kompetitif, ekonomis, bergaransi dan jaminan kualitas yang baik sesuai kebutuhan anda, melayani antar jemput atau layanan ditempat Anda.
*FIRE ALARM SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Alarm System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Alarm System, dengan berbagai macam merk antara lain : APPRON, HOOSEKI, HORINGLIH, HONGCHANG, NOTIFIER, dll.
*FIRE HYDRANT SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Hydrant System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Hydrant System, dengan berbagai macam merk antara lain : Fire Hydrant APPRON, VENUS, X-FIRE, HOOSEKI, GUNNEBO, ZEKI, OZEKI, ALPINDO, FIROTECT, dll.
*FIRE SPRINKLER SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Sprinkler System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Sprinkler System, dengan berbagai macam merk antara lain : Fire Sprinkler APPRON, TYCO, SHILLA, NATIONAL, VIKING, dll.
*FIRE INSTALATION SYSTEM*
Jasa Pemasangan Baru Instalasi Fire System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire System, dengan berbagai macam jenis fire system antara lain :  FIRE FOAM SYSTEM, NOVEC 1230 KIDDE, NOVEC 1230 EDWARD, FM 200, CO2 FIRE SYSTEM, FIRE WATER SYSTEM, FIRE DETECTION SYSTEM, HYGOOD, KIDDE SERIES, TYCO, NATIONAL, SYSTEM SENSOR, HONEYWELL, FENWAL, dll.
*VISI DAN MISI*
Menjadi perusahaan keamanan yang terdepan dalam bidang Suplier Alat Proteksi Keamanan dan Service serta instalatir segala macam peralatan keamanan bidang proteksi kebakaran. Memberikan nilai kepuasan terbaik bagi pelanggan melalui harga terbaik, kompetitif, produk dan pelayanan berkwalitas serta garansi yang panjang terjamin mutu produk yg berkelas. ","
              Jl. Sugeng Jeroni No. 72  Yogyakarta            ",Jogja,Daerah Istimewa Yogyakarta,+62 811-2508-699,None,None
PT. Indonesia Bersih Rapi,"
PREMIUM RUBY
",Karet,"
              ""PRAKATA""PT. INDONESIA BERSIH RAPI,  merupakan perusahaan perseroan terbatas, bergerak dalam Jasa perawatan taman, jasa kebersihan, dan jasa office boy/girl didirikan pada tahun 2019 yang sebelumnya bernama C. JAYA SANTIKAH yang didirikan pada tahn 1997 di JAWA TIMUR.AREA PERAWATAN TAMAN, JASA KEBERSIHAN/CLEANING SERVICE DAN OFFICE BOY GIRL SBB :1. Perkantoran2. Perumahan3. Mall4. Hotel5. Rumah sakit6. Sekolahan7. Bandara8. Stasiun9. Perbenkan10. Restorandan lainnya            ","
              Jl. Daan Mogot KM19 Smart Market Daan Mogot Blok B Nomor 05            ",Jakarta Barat,DKI Jakarta,+62 812-8998-071,+62 811-1833-992,08118457755
